m,c,r_ratio,stability,intensity
7,25,2.056603773584906,0.6,3.7165098949579294
7,26,0.01,0.6,7.763486964642834
7,27,1.8214285714285714,0.6,4.256141548560948
7,28,0.01,0.6,7.764649280839487
7,29,1.962962962962963,0.8,3.914885325755492
7,30,0.01,0.6,7.763659087491968
7,31,1.941747572815534,0.6,6.660318961118662
7,32,0.01,0.6,7.764233058000039
7,33,1.941747572815534,0.6,6.302857314303899
7,34,0.01,0.6,7.7638021763233755
7,35,2.5,0.6,1.2355234582775978
7,36,0.01,0.6,7.761549461272319
7,37,2.1894736842105265,0.6,4.794699309706715
7,38,0.01,0.6,7.76292398547267
7,39,2.03,0.6,5.898486205884664
7,40,0.01,0.6,7.765746421917252
7,41,2.0606060606060606,0.6,5.771927675600592
7,42,0.01,0.6,7.763526079113642
7,43,2.2,0.8,3.2989071531991847
7,44,0.01,0.6,7.766046169634007
7,45,3.25,0.6,1.1057627793035398
7,46,0.01,0.6,7.764336554725972
7,47,1.941747572815534,0.6,6.273102852819329
7,48,0.01,0.6,7.763439378623126
7,49,1.8245614035087718,0.6,4.269262372178195
7,50,0.01,0.6,7.764715916580388
7,51,1.8166666666666667,0.8,4.479755708963409
7,52,0.01,0.6,7.7648860683738095
7,53,1.941747572815534,0.6,6.748167479236296
7,54,0.01,0.6,7.764587481191542
7,55,2.150943396226415,0.6,3.4295881615106554
7,56,0.01,0.6,7.7654153422060475
7,57,1.9180327868852458,0.6,4.5912259810489475
7,58,0.01,0.6,7.762566299462355
7,59,2.1894736842105265,0.6,4.5882777988903936
7,60,0.01,0.6,7.766088177068269
7,61,2.8275862068965516,0.6,2.3594017779298864
7,62,0.01,0.6,7.759905450306564
7,63,2.0918367346938775,0.6,5.243770099735204
7,64,0.01,0.6,7.76516825304941
7,65,2.1237113402061856,0.6,5.045020886959639
7,66,0.01,0.6,7.762163063878717
7,67,1.9705882352941178,0.6,6.048621838772087
7,68,0.01,0.6,7.765609690217414
7,69,4.75,0.6,1.13830823880308
7,70,0.01,0.6,7.762667912652935
7,71,1.9705882352941178,0.6,6.109537194591267
7,72,0.01,0.6,7.765643541321299
7,73,2.0,0.6,6.202051194137659
7,74,0.01,0.6,7.759513188511302
7,75,3.5,0.6,1.1659687784363362
7,76,0.01,0.6,7.765331355263666
7,77,2.223404255319149,0.6,4.844695152849096
7,78,0.01,0.6,7.7638382680951965
7,79,2.1237113402061856,0.6,5.1200507894290235
7,80,0.01,0.6,7.765922748753771
7,81,2.03,0.6,5.806544169643244
7,82,0.01,0.6,7.765760374367252
7,83,2.1894736842105265,0.6,5.030533046366832
7,84,0.01,0.6,7.762700551016545
7,85,1.6814159292035398,0.6,7.707076084804925
7,86,0.01,0.6,7.765653942781543
7,87,2.0,0.6,6.225750642706212
7,88,0.01,0.6,7.764170262164714
7,89,2.0491803278688523,0.6,4.174852555068538
7,90,0.01,0.6,7.765675405307706
7,91,1.8857142857142857,0.6,6.128694824714766
7,92,0.01,0.6,7.763929116141469
7,93,3.0,0.8,1.559205661065559
7,94,0.01,0.6,7.757955921468044
7,95,2.423076923076923,0.6,2.6998987574632736
7,96,0.01,0.6,7.762698791419874
7,97,2.223404255319149,0.6,4.798134190166305
7,98,0.01,0.6,7.76473482941658
7,99,2.0517241379310347,0.8,4.433019385525897
8,1,0.06818181818181818,0.6,7.6470437136461324
8,2,1.0158730158730158,0.6,7.655313387977257
8,3,0.06818181818181818,0.6,7.659297644993918
8,4,2.03,0.6,6.7180841555515185
8,5,0.06818181818181818,0.6,7.670705345187992
8,6,1.015625,0.6,7.681380141676259
8,7,0.06818181818181818,0.6,7.681380141676259
8,8,5.666666666666667,1.0,0.8178962405374873
8,9,0.06818181818181818,0.6,7.691413463569404
8,10,1.015625,0.6,7.696137384508442
8,11,0.06976744186046512,0.6,7.700880239328531
8,12,2.03,0.6,6.778290154684315
8,13,0.06976744186046512,0.6,7.73979517227847
8,14,1.0158730158730158,0.6,7.603385925876106
8,15,0.06818181818181818,0.6,7.718353178348896
8,16,2.986842105263158,0.6,1.3030764142289843
8,17,0.06818181818181818,0.6,7.726456065378557
8,18,1.0158730158730158,0.6,7.621174142543462
8,19,0.06818181818181818,0.6,7.734189427558421
8,20,2.03,0.6,6.822659904607586
8,21,0.06818181818181818,0.6,7.741586140809055
8,22,1.015625,0.6,7.696137384508442
8,23,0.06818181818181818,0.6,7.6368132091566565
8,24,6.5,0.8,0.8781022396702836
8,25,0.06818181818181818,0.6,7.700880239328531
8,26,1.015625,0.6,7.651993535613366
8,27,0.06976744186046512,0.6,7.73979517227847
8,28,2.03,0.6,6.857878156418723
8,29,0.06976744186046512,0.6,7.5877106755938275
8,30,1.0158730158730158,0.6,7.665543892466734
8,31,0.06818181818181818,0.6,7.59379013576518
8,32,2.986842105263158,0.6,1.4191002623110713
8,33,0.06818181818181818,0.6,7.599661214435687
8,34,1.0161290322580645,0.6,7.696137384508442
8,35,0.06818181818181818,0.6,7.605337893333937
8,36,2.03,0.6,6.88710376355437
8,37,0.06818181818181818,0.6,7.548946670390604
8,38,1.015625,0.6,7.703920997714516
8,39,0.06818181818181818,0.6,7.669358668656197
8,40,6.5,0.8,0.9224719895935548
8,41,0.06818181818181818,0.6,7.73979517227847
8,42,1.015625,0.6,7.72574989159953
8,43,0.06976744186046512,0.6,7.445717597866332
8,44,2.03,0.6,6.91209151087603
8,45,0.06976744186046512,0.6,7.450589467038219
8,46,1.0161290322580645,0.6,7.7110641081678235
8,47,0.06818181818181818,0.6,7.455327235549447
8,48,2.986842105263158,0.6,1.488047572378799
8,49,0.06818181818181818,0.6,7.459938147746685
8,50,1.0158730158730158,0.6,7.7349013897116645
8,51,0.06818181818181818,0.6,7.548946670390604
8,52,2.03,0.6,6.933920404761044
8,53,0.06818181818181818,0.6,7.669358668656197
8,54,1.015625,0.6,7.7549754987351776
8,55,0.06818181818181818,0.6,7.73979517227847
8,56,5.25,0.6,0.9735264906142161
8,57,0.06818181818181818,0.6,7.477239168538665
8,58,1.015625,0.6,7.73872464780108
8,59,0.06976744186046512,0.6,7.481306250649785
8,60,2.03,0.6,6.953302407362655
8,61,0.06976744186046512,0.6,7.485279699616115
8,62,1.0158730158730158,0.6,7.747040957782387
8,63,0.06818181818181818,0.6,7.489163754882332
8,64,2.986842105263158,0.6,1.5372733631755704
8,65,0.06818181818181818,0.6,7.548946670390604
8,66,1.0158730158730158,0.6,7.7549754987351776
8,67,0.06818181818181818,0.6,7.669358668656197
8,68,2.03,0.6,6.970732442506434
8,69,0.06818181818181818,0.6,7.73979517227847
8,70,1.015625,0.6,7.723797924141698
8,71,0.06818181818181818,0.6,7.5038814210535225
8,72,6.333333333333333,0.8,0.9985142379358761
8,73,0.06818181818181818,0.6,7.507373004348787
8,74,1.015625,0.6,7.667452956047979
8,75,0.06976744186046512,0.6,7.5107954661710155
8,76,2.03,0.6,6.986568691715959
8,77,0.06976744186046512,0.6,7.514151502203992
8,78,1.0158730158730158,0.6,7.706367888997919
8,79,0.06818181818181818,0.6,7.548946670390604
8,80,2.986842105263158,0.6,1.5755858928905908
8,81,0.06818181818181818,0.6,7.669358668656197
8,82,1.0158730158730158,0.6,7.696137384508442
8,83,0.06818181818181818,0.6,7.73979517227847
8,84,2.03,0.6,7.001078825145683
8,85,0.06818181818181818,0.6,7.526960104793936
8,86,1.015625,0.6,7.655313387977257
8,87,0.06818181818181818,0.6,7.5300193997637965
8,88,6.0,1.0,1.0428839878591476
8,89,0.06818181818181818,0.6,7.5330255565955495
8,90,1.015625,0.6,7.706367888997919
8,91,0.06976744186046512,0.6,7.535980396089006
8,92,2.03,0.6,7.014468183071804
8,93,0.07142857142857142,0.6,7.548946670390604
8,94,1.0158730158730158,0.6,7.696137384508442
8,95,0.06818181818181818,0.6,7.669358668656197
8,96,2.986842105263158,0.6,1.6069567143805479
8,97,0.06818181818181818,0.6,7.73979517227847
8,98,1.0161290322580645,0.6,7.655313387977257
8,99,0.06818181818181818,0.6,7.571001465303811
9,1,1.9636363636363636,0.8,4.324607724651681
9,2,0.01,0.6,7.763709524342003
9,3,1.8584905660377358,0.6,7.739985312890499
9,4,0.01,0.6,7.764880825453824
9,5,1.9444444444444444,0.8,4.235264897109424
9,6,0.01,0.6,7.766028882759244
9,7,1.8857142857142857,0.6,7.76167925774193
9,8,0.01,0.6,7.764684643290616
9,9,1.8857142857142857,0.6,7.666430385452284
9,10,0.01,0.6,7.763416959120659
9,11,2.0918367346938775,0.6,6.617693314588017
9,12,0.01,0.6,7.763447413480281
9,13,1.9705882352941178,0.6,7.7587489120986985
9,14,0.01,0.6,7.765673244212456
9,15,2.0,0.6,7.158500558327228
9,16,0.01,0.6,7.763282324955796
9,17,2.0,0.6,7.681414697607112
9,18,0.01,0.6,7.763428756255907
9,19,1.9090909090909092,0.8,4.322176722058928
9,20,0.01,0.6,7.763434366330432
9,21,1.8727272727272728,0.6,4.296232659246398
9,22,0.01,0.6,7.765882012868841
9,23,2.0,0.6,7.690644308416834
9,24,0.01,0.6,7.764518301921558
9,25,1.9705882352941178,0.6,7.2112684662121325
9,26,0.01,0.6,7.7658770861788184
9,27,1.8317757009345794,0.6,7.74019695908451
9,28,0.01,0.6,7.765609945902989
9,29,2.15625,0.6,6.971880390381884
9,30,0.01,0.6,7.765821250804012
9,31,2.0606060606060606,0.6,7.654851637379844
9,32,0.01,0.6,7.763042383481277
9,33,2.32967032967033,0.6,5.612189176468492
9,34,0.01,0.6,7.763711155579261
9,35,1.9811320754716981,0.6,4.3487638530047015
9,36,0.01,0.6,7.763884099942482
9,37,2.3333333333333335,0.8,3.514712799664605
9,38,0.01,0.6,7.765989593845022
9,39,2.7058823529411766,0.6,1.9998656180836232
9,40,0.01,0.6,7.761549783640712
9,41,2.1237113402061856,0.6,7.058008466946859
9,42,0.01,0.6,7.766091943022447
9,43,2.03,0.6,7.537067084946736
9,44,0.01,0.6,7.76595253546102
9,45,2.0,0.6,7.2615848101116
9,46,0.01,0.6,7.766238236079062
9,47,1.8857142857142857,0.6,7.7114734891900465
9,48,0.01,0.6,7.761569910895102
9,49,2.1237113402061856,0.6,6.692666686963205
9,50,0.01,0.6,7.76311600465103
9,51,2.0606060606060606,0.6,7.490242794750077
9,52,0.01,0.6,7.765972813014393
9,53,1.7053571428571428,0.6,7.717499453424726
9,54,0.01,0.6,7.76571501981654
9,55,1.9705882352941178,0.6,6.810185448842392
9,56,0.01,0.6,7.761852947904373
9,57,1.8584905660377358,0.6,7.648857624314347
9,58,0.01,0.6,7.764745724742951
9,59,1.9134615384615385,0.6,7.351803890161347
9,60,0.01,0.6,7.765014714567114
9,61,2.03,0.6,7.690581354898592
9,62,0.01,0.6,7.764648097494161
9,63,1.8857142857142857,0.6,7.724253695936144
9,64,0.01,0.6,7.763782831179233
9,65,1.7611940298507462,0.6,4.925257700887388
9,66,0.01,0.6,7.765597942618115
9,67,1.941747572815534,0.6,7.534951812873435
9,68,0.01,0.6,7.764336654586546
9,69,2.533333333333333,0.6,3.2505525190908897
9,70,0.01,0.6,7.765561361749401
9,71,3.8823529411764706,1.0,1.5309398305062651
9,72,0.01,0.6,7.7640954751718
9,73,1.8317757009345794,0.6,7.741470038947116
9,74,0.01,0.6,7.764993774524628
9,75,2.0606060606060606,0.6,7.2710598493753285
9,76,0.01,0.6,7.764842184561445
9,77,1.9705882352941178,0.6,7.120158851923544
9,78,0.01,0.6,7.763423430984832
9,79,2.0918367346938775,0.6,7.405222028875204
9,80,0.01,0.6,7.7611920445658855
9,81,1.8584905660377358,0.6,7.649087800289275
9,82,0.01,0.6,7.765421794560612
9,83,1.9814814814814814,0.8,4.365794242043627
9,84,0.01,0.6,7.764363894833818
9,85,2.1237113402061856,0.6,7.3574924193062206
9,86,0.01,0.6,7.764616747033115
9,87,2.1894736842105265,0.6,6.734292013620238
9,88,0.01,0.6,7.764024877326795
9,89,2.1237113402061856,0.6,7.177097150186839
9,90,0.01,0.6,7.766291285263955
9,91,2.169811320754717,0.6,4.443263937756163
9,92,0.01,0.6,7.765497181439656
9,93,2.1237113402061856,0.6,7.365231537503844
9,94,0.01,0.6,7.765022552864129
9,95,1.7053571428571428,0.6,7.737835575318317
9,96,0.01,0.6,7.760843612166715
9,97,2.2580645161290325,0.6,6.285196771791002
9,98,0.01,0.6,7.764757490854319
9,99,2.2934782608695654,0.6,5.954141190090903
10,1,0.023622047244094488,0.6,7.757254074231602
10,2,3.6,0.8,1.0656726583205147
10,3,0.024,0.6,7.764771789542746
10,4,1.02,0.6,7.753512974866143
10,5,0.024193548387096774,0.6,7.759184284914374
10,6,2.6818181818181817,0.6,2.8193245177382096
10,7,0.023622047244094488,0.6,7.76193863005971
10,8,1.02,0.6,7.763507528213262
10,9,0.023622047244094488,0.6,7.766573888130715
10,10,3.4,0.6,1.0622659904607588
10,11,0.023809523809523808,0.6,7.763180101712797
10,12,1.02,0.6,7.755904164980377
10,13,0.023809523809523808,0.6,7.750792697841166
10,14,3.9285714285714284,1.0,1.2256467583358905
10,15,0.023622047244094488,0.6,7.751494255317878
10,16,1.02,0.6,7.752931125229063
10,17,0.023622047244094488,0.6,7.763400593964659
10,18,3.6,0.8,1.8893818154001465
10,19,0.024390243902439025,0.6,7.758331686787889
10,20,1.02,0.6,7.754208218394133
10,21,0.024,0.6,7.759455214229115
10,22,3.0625,0.8,2.299973002961764
10,23,0.023622047244094488,0.6,7.761929149726623
10,24,1.02,0.6,7.7624124969700405
10,25,0.023622047244094488,0.6,7.7631507776861834
10,26,2.975609756097561,0.6,2.209165239508935
10,27,0.023809523809523808,0.6,7.766573888130715
10,28,1.02,0.6,7.753115246495699
10,29,0.023809523809523808,0.6,7.756227923328709
10,30,3.5,0.6,1.097484242271895
10,31,0.023622047244094488,0.6,7.765283771424504
10,32,1.02,0.6,7.759808155288991
10,33,0.023622047244094488,0.6,7.758624330113646
10,34,3.0,0.8,2.149559318902384
10,35,0.024,0.6,7.7632634628856065
10,36,1.02,0.6,7.764663761239208
10,37,0.024390243902439025,0.6,7.764710505883562
10,38,2.909090909090909,0.6,2.3510325859173236
10,39,0.023622047244094488,0.6,7.754605580503407
10,40,1.02,0.6,7.758976751934472
10,41,0.023622047244094488,0.6,7.757713055955921
10,42,3.473684210526316,0.6,1.5934165764833417
10,43,0.023809523809523808,0.6,7.76168010556391
10,44,1.02,0.6,7.759876796070921
10,45,0.023809523809523808,0.6,7.766573888130715
10,46,2.740740740740741,0.6,3.79970646365305
10,47,0.023622047244094488,0.6,7.7574201692457425
10,48,1.02,0.6,7.756216980302999
10,49,0.023622047244094488,0.6,7.760641225573332
10,50,3.0,0.6,1.3418539921951662
10,51,0.024193548387096774,0.6,7.755468972529134
10,52,1.02,0.6,7.765160249269994
10,53,0.024,0.6,7.762899047590966
10,54,2.9069767441860463,0.6,2.5605264678634803
10,55,0.023622047244094488,0.6,7.762790050234114
10,56,1.02,0.6,7.758885656527633
10,57,0.023622047244094488,0.6,7.758860646075857
10,58,2.935064935064935,0.6,3.1014808594117627
10,59,0.023809523809523808,0.6,7.754968191143672
10,60,1.02,0.6,7.762174651759935
10,61,0.023809523809523808,0.6,7.759600864436223
10,62,2.8354430379746836,0.6,3.9396461743307656
10,63,0.023622047244094488,0.6,7.766573888130715
10,64,1.02,0.6,7.7521968641852395
10,65,0.023622047244094488,0.6,7.75769279401253
10,66,2.975,0.6,2.1617859665567973
10,67,0.024,0.6,7.758819053753072
10,68,1.02,0.6,7.76026283733748
10,69,0.024193548387096774,0.6,7.757636209043577
10,70,3.433333333333333,0.6,1.8277915314142454
10,71,0.023622047244094488,0.6,7.764320904751328
10,72,1.02,0.6,7.754878271072428
10,73,0.023622047244094488,0.6,7.759305509345589
10,74,2.8354430379746836,0.6,3.473583974238431
10,75,0.023809523809523808,0.6,7.762381431952707
10,76,1.02,0.6,7.762009956030843
10,77,0.023809523809523808,0.6,7.758930185411776
10,78,3.8,0.8,1.28794584420432
10,79,0.023622047244094488,0.6,7.759600864436223
10,80,1.02,0.6,7.7544555353335225
10,81,0.023622047244094488,0.6,7.766573888130715
10,82,2.823529411764706,0.6,3.0948954579429846
10,83,0.02459016393442623,0.6,7.754810974889503
10,84,1.02,0.6,7.758007786184632
10,85,0.024,0.6,7.762877943762999
10,86,3.2564102564102564,0.8,1.7206178806544716
10,87,0.023622047244094488,0.6,7.76306269792565
10,88,1.02,0.6,7.7477386975985185
10,89,0.023622047244094488,0.6,7.765243693659206
10,90,3.8,0.6,1.2178962405374874
10,91,0.023809523809523808,0.6,7.761816525352396
10,92,1.02,0.6,7.754169244021801
10,93,0.023809523809523808,0.6,7.760186720988346
10,94,2.935064935064935,0.6,3.0623606406424733
10,95,0.023622047244094488,0.6,7.75588974724904
10,96,1.02,0.6,7.755317187496824
10,97,0.023622047244094488,0.6,7.763213372897644
10,98,2.926829268292683,0.8,2.4736128431682975
10,99,0.024,0.6,7.766573888130715
11,1,1.8857142857142857,0.6,7.727496258705335
11,2,0.01,0.6,7.766174944069744
11,3,2.1237113402061856,0.6,7.20785440907247
11,4,0.01,0.6,7.764575026251199
11,5,1.8055555555555556,0.6,7.749731134018757
11,6,0.01,0.6,7.761558948257488
11,7,1.7297297297297298,0.6,7.760979107561759
11,8,0.01,0.6,7.761337615283784
11,9,2.4782608695652173,0.8,3.875996319560289
11,10,0.01,0.6,7.763659315935703
11,11,1.8857142857142857,0.6,7.761670623933108
11,12,0.01,0.6,7.765302835154086
11,13,1.8584905660377358,0.6,7.7519219555396575
11,14,0.01,0.6,7.765703684572417
11,15,2.4347826086956523,0.6,3.8953783221619007
11,16,0.01,0.6,7.762084664884331
11,17,2.03,0.6,7.603007205901584
11,18,0.01,0.6,7.7644183363284585
11,19,1.7053571428571428,0.6,7.7601954818919126
11,20,0.01,0.6,7.763699980062318
11,21,1.9134615384615385,0.6,7.740976340238549
11,22,0.01,0.6,7.766117647010754
11,23,1.941747572815534,0.6,7.723355038211745
11,24,0.01,0.6,7.760953975249206
11,25,1.9811320754716981,0.6,4.347707835715285
11,26,0.01,0.6,7.7634761177706055
11,27,2.1346153846153846,0.6,4.406170303130414
11,28,0.01,0.6,7.758811115067472
11,29,1.8317757009345794,0.6,7.745881038682247
11,30,0.01,0.6,7.762096922945877
11,31,2.076923076923077,0.8,4.334330773665692
11,32,0.01,0.6,7.76358601755648
11,33,2.1237113402061856,0.6,7.406895977833915
11,34,0.01,0.6,7.765441802170645
11,35,2.03,0.6,7.6671781280708275
11,36,0.01,0.6,7.763799061262523
11,37,1.8857142857142857,0.6,7.70672257186264
11,38,0.01,0.6,7.7643142220523576
11,39,2.0918367346938775,0.6,7.604658354905183
11,40,0.01,0.6,7.762828113471566
11,41,2.4827586206896552,0.6,6.005023183735842
11,42,0.01,0.6,7.760123930101446
11,43,1.9705882352941178,0.6,7.752982623466333
11,44,0.01,0.6,7.760381620772231
11,45,2.26,0.6,4.464619684155294
11,46,0.01,0.6,7.765091808261505
11,47,5.0,1.0,1.2941794291074828
11,48,0.01,0.6,7.760877457201279
11,49,2.0918367346938775,0.6,7.763728101326083
11,50,0.01,0.6,7.7625046817381875
11,51,1.941747572815534,0.6,7.747083178845449
11,52,0.01,0.6,7.763503686853156
11,53,1.941747572815534,0.6,7.764139474775841
11,54,0.01,0.6,7.7637816245750715
11,55,1.8909090909090909,0.6,4.41060287949032
11,56,0.01,0.6,7.766322400556911
11,57,2.03,0.6,7.744105841659215
11,58,0.01,0.6,7.764332408797719
11,59,1.8857142857142857,0.6,7.747389616246274
11,60,0.01,0.6,7.763015565029183
11,61,2.0918367346938775,0.6,7.641022994098539
11,62,0.01,0.6,7.759494411018489
11,63,2.0576923076923075,0.6,4.353321918703211
11,64,0.01,0.6,7.762851659759642
11,65,1.7545454545454546,0.6,7.760998372770693
11,66,0.01,0.6,7.765237308522127
11,67,1.8317757009345794,0.6,7.750857659620484
11,68,0.01,0.6,7.764828358306666
11,69,1.9705882352941178,0.6,7.749001810908301
11,70,0.01,0.6,7.765063133728712
11,71,2.2580645161290325,0.6,7.22821267658441
11,72,0.01,0.6,7.7649060140095685
11,73,2.0961538461538463,0.8,4.391782603635543
11,74,0.01,0.6,7.764386754573735
11,75,2.0918367346938775,0.6,7.742802163014869
11,76,0.01,0.6,7.763388817422202
11,77,1.7545454545454546,0.6,7.755649840815396
11,78,0.01,0.6,7.765457135721879
11,79,2.169811320754717,0.6,4.524637299700498
11,80,0.01,0.6,7.762899554204168
11,81,1.941747572815534,0.6,7.757030029991358
11,82,0.01,0.6,7.764416101187959
11,83,2.0606060606060606,0.6,7.735386722138633
11,84,0.01,0.6,7.763206047364804
11,85,2.0,0.6,7.627169840823683
11,86,0.01,0.6,7.76423094217653
11,87,2.0918367346938775,0.6,7.742358019108245
11,88,0.01,0.6,7.764818659781389
11,89,1.9705882352941178,0.6,7.725766555942384
11,90,0.01,0.6,7.764142452867437
11,91,1.9705882352941178,0.6,7.713300310481751
11,92,0.01,0.6,7.764661124953757
11,93,1.8317757009345794,0.6,7.7507510304726965
11,94,0.01,0.6,7.764544148037624
11,95,2.0377358490566038,0.8,4.375126810373695
11,96,0.01,0.6,7.763386572859318
11,97,1.8055555555555556,0.6,7.746762723313327
11,98,0.01,0.6,7.76344988125593
11,99,2.0606060606060606,0.6,7.502158736628218
12,1,0.046153846153846156,0.6,7.747375138930154
12,2,1.008130081300813,0.6,7.745418523088878
12,3,0.046153846153846156,0.6,7.750016814067425
12,4,6.0,1.0,0.9030899869919435
12,5,0.046153846153846156,0.6,7.749219379801266
12,6,1.008,0.6,7.762019690260386
12,7,0.046153846153846156,0.6,7.747782361614782
12,8,2.03,0.6,7.750326488030529
12,9,0.047619047619047616,0.6,7.749990137069429
12,10,1.008,0.6,7.766573888130715
12,11,0.046153846153846156,0.6,7.763224177592069
12,12,3.8,0.6,0.9735264906142161
12,13,0.046153846153846156,0.6,7.7300831999953035
12,14,1.0081967213114753,0.6,7.756234855942156
12,15,0.046875,0.6,7.718547314493921
12,16,2.03,0.6,7.756099984439518
12,17,0.046153846153846156,0.6,7.745757008822079
12,18,1.0080645161290323,0.6,7.759291916194584
12,19,0.046153846153846156,0.6,7.750925718170095
12,20,3.5,0.6,1.1180167106513246
12,21,0.046153846153846156,0.6,7.713748062378883
12,22,1.008,0.6,7.757911914922138
12,23,0.046153846153846156,0.6,7.743957698677475
12,24,2.03,0.6,7.7566904883481085
12,25,0.046875,0.6,7.75766616383134
12,26,1.008,0.6,7.751519806916383
12,27,0.046153846153846156,0.6,7.7602141436673095
12,28,5.666666666666667,0.8,0.9826779887263513
12,29,0.046153846153846156,0.6,7.755369931967413
12,30,1.0080645161290323,0.6,7.766573888130715
12,31,0.047619047619047616,0.6,7.752070509699735
12,32,2.03,0.6,7.7170933595614954
12,33,0.046153846153846156,0.6,7.766573888130715
12,34,1.0081967213114753,0.6,7.745002496100457
12,35,0.046153846153846156,0.6,7.728072858311731
12,36,3.2,0.6,1.0439629942364888
12,37,0.046153846153846156,0.6,7.733309257953477
12,38,1.008,0.6,7.760965682296503
12,39,0.046153846153846156,0.6,7.756352548777954
12,40,2.03,0.6,7.752889152388863
12,41,0.046875,0.6,7.736967592765316
12,42,1.008,0.6,7.751835389123395
12,43,0.046153846153846156,0.6,7.749500832162285
12,44,3.526315789473684,0.6,1.3792226662600602
12,45,0.046153846153846156,0.6,7.752249262422156
12,46,1.008130081300813,0.6,7.7498308007634
12,47,0.046875,0.6,7.76004040597139
12,48,2.03,0.6,7.724078530073176
12,49,0.046153846153846156,0.6,7.7503806224382545
12,50,1.0080645161290323,0.6,7.766573888130715
12,51,0.046153846153846156,0.6,7.752862449402384
